[description:"Reject Andrew" due:"1623321311" end:"1623275689" entry:"1623234911" modified:"1623275689" status:"completed" uuid:"af8252db-2d53-4f45-95d1-e300ff204cea"]
[description:"Distr lecture" due:"1623272400" end:"1623275646" entry:"1623234912" imask:"3" modified:"1623275646" parent:"487d6b9a-3326-492a-878a-0b09af824fab" recur:"daily" status:"completed" until:"1623853725" uuid:"ca327fa5-5987-4513-9a3f-091572a69d9f"]
[description:"Tolya at 21-00" due:"1623272400" end:"1623266377" entry:"1623238919" modified:"1623266377" status:"completed" uuid:"a894874d-58e3-4d30-8c87-8eee9c63a8f5"]
[description:"Train typing" due:"1623272400" end:"1623266371" entry:"1623234912" imask:"11" modified:"1623266371" parent:"e97897d4-c09b-42be-9f18-bc775bcfb0e8" project:"daily" recur:"daily" status:"completed" uuid:"d6b77646-377f-4c97-a0a6-65aaa727c0dd"]
[description:"Pebble meditation" due:"1623186000" end:"1623262096" entry:"1623138151" imask:"10" modified:"1623262096" parent:"86dba061-379f-4611-b23b-7b5108dc04ac" project:"daily" recur:"daily" status:"completed" uuid:"689bc8d2-f826-4d49-8a2c-96e6d76e9452"]
[description:"Distr lecture" due:"1623186000" end:"1623255633" entry:"1623138151" imask:"2" modified:"1623255633" parent:"487d6b9a-3326-492a-878a-0b09af824fab" recur:"daily" status:"completed" until:"1623853725" uuid:"ecc00b81-074b-4724-bcdf-58cbc4fb637b"]
[description:"Dania at 8-30" due:"1623239073" end:"1623160490" entry:"1623066273" modified:"1623160491" status:"deleted" uuid:"0dbf6962-90df-4991-ae88-1410cb1789a0"]
[description:"Repeat prod exam" due:"1623076537" end:"1623151110" entry:"1622903737" modified:"1623151110" status:"completed" uuid:"26d07932-adfc-4f33-b7dc-dfef9c6256bb"]
[description:"Tinkoff at 13-00" due:"1623239082" end:"1623150526" entry:"1623066282" modified:"1623150526" status:"completed" uuid:"268b3b48-d7d9-425c-848f-dcef53ac3351"]
[description:"Pebble meditation" due:"1623099600" end:"1623143368" entry:"1623015107" imask:"9" modified:"1623143368" parent:"86dba061-379f-4611-b23b-7b5108dc04ac" project:"daily" recur:"daily" status:"completed" uuid:"b159c3c1-5da2-47c4-89c9-d3f553003d66"]
[description:"Train autotickets" due:"1623099600" end:"1623141379" entry:"1623015107" imask:"3" modified:"1623141379" parent:"33a7700e-1849-4f04-ac3e-34d7be51102f" project:"daily" recur:"daily" status:"completed" uuid:"5ef03cb8-0c8e-4501-9f1a-757d817afbaa"]
[description:"Train autotickets" due:"1623186000" end:"1623141379" entry:"1623138151" imask:"4" modified:"1623141379" parent:"33a7700e-1849-4f04-ac3e-34d7be51102f" project:"daily" recur:"daily" status:"completed" uuid:"f1dcb1ad-aaa9-4a2c-8e37-2cce1490fa42"]
[description:"Train typing" due:"1623186000" end:"1623139595" entry:"1623138151" imask:"10" modified:"1623139595" parent:"e97897d4-c09b-42be-9f18-bc775bcfb0e8" project:"daily" recur:"daily" status:"completed" uuid:"bb58c21f-e54b-491c-97cc-ad446d97d881"]
[description:"Train typing" due:"1623099600" end:"1623139176" entry:"1623015107" imask:"9" modified:"1623139176" parent:"e97897d4-c09b-42be-9f18-bc775bcfb0e8" project:"daily" recur:"daily" status:"completed" uuid:"f59433a8-33b2-4727-8d2c-778456d7857d"]
[description:"Reread distr conspects" due:"1623161971" end:"1623053086" entry:"1622989171" modified:"1623053086" status:"completed" uuid:"361d9ff5-dcb2-4d4b-93d5-f9ceada72798"]
[description:"Distr lecture" due:"1623099600" end:"1623053086" entry:"1623015107" imask:"1" modified:"1623053086" parent:"487d6b9a-3326-492a-878a-0b09af824fab" recur:"daily" status:"completed" until:"1623853725" uuid:"924bf8b3-4dbe-4d34-a423-88ea3d8747fe"]
[description:"Distr lecture" due:"1623013200" end:"1622989730" entry:"1622989727" imask:"0" modified:"1622989730" parent:"487d6b9a-3326-492a-878a-0b09af824fab" recur:"daily" status:"completed" until:"1623853725" uuid:"85239def-2d9e-4643-9d6c-e5b3fd177033"]
[description:"Train typing" due:"1623013200" end:"1622989634" entry:"1622969192" imask:"8" modified:"1622989634" parent:"e97897d4-c09b-42be-9f18-bc775bcfb0e8" project:"daily" recur:"daily" status:"completed" uuid:"078965d8-3913-4b9b-a1bc-687f679ab6ba"]
[description:"Train autotickets" due:"1623013200" end:"1622989180" entry:"1622969192" imask:"2" modified:"1622989180" parent:"33a7700e-1849-4f04-ac3e-34d7be51102f" project:"daily" recur:"daily" status:"completed" uuid:"ea53376d-d319-452f-9bf4-e3c0ad519aa4"]
[description:"Pebble meditation" due:"1623013200" end:"1622980036" entry:"1622969192" imask:"8" modified:"1622980036" parent:"86dba061-379f-4611-b23b-7b5108dc04ac" project:"daily" recur:"daily" status:"completed" uuid:"adf0e1c2-4e50-41f5-b0bf-8cc8fcabc814"]
[description:"Train autotickets" due:"1622926800" end:"1622925974" entry:"1622889393" imask:"1" modified:"1622925974" parent:"33a7700e-1849-4f04-ac3e-34d7be51102f" project:"daily" recur:"daily" status:"completed" uuid:"fa613e4a-b509-4e64-a4ff-5ee658f49336"]
[description:"Pebble meditation" due:"1622926800" end:"1622925457" entry:"1622889393" imask:"7" modified:"1622925457" parent:"86dba061-379f-4611-b23b-7b5108dc04ac" project:"daily" recur:"daily" status:"completed" uuid:"3ef9aad7-5230-447c-9c55-432bf167bd29"]
[description:"Have FAR session" end:"1622925307" entry:"1622224798" modified:"1622925307" status:"completed" tags:"near" uuid:"b559c9fa-1e63-40fd-a299-a154c173b9dd"]
[description:"Train typing" due:"1622926800" end:"1622899367" entry:"1622889393" imask:"7" modified:"1622899367" parent:"e97897d4-c09b-42be-9f18-bc775bcfb0e8" project:"daily" recur:"daily" status:"completed" uuid:"dca4c441-e79a-4ce6-8a90-97a70eef3f0a"]
[description:"Train autotickets" due:"1622840400" end:"1622889400" entry:"1622801154" imask:"0" modified:"1622889400" parent:"33a7700e-1849-4f04-ac3e-34d7be51102f" project:"daily" recur:"daily" status:"completed" uuid:"3ea1c209-d416-40d1-88a5-8a52a93d5509"]
[description:"Train typing" due:"1622840400" end:"1622839998" entry:"1622754348" imask:"6" modified:"1622839998" parent:"e97897d4-c09b-42be-9f18-bc775bcfb0e8" project:"daily" recur:"daily" status:"completed" uuid:"1d78dc4c-baa9-4fbf-84c9-910ff9700120"]
[description:"Have a run" end:"1622832953" entry:"1622733003" modified:"1622832953" status:"completed" uuid:"49e5a018-1873-4692-b3eb-0e0a68b584b1"]
[description:"Do 3rd distributed assignment" due:"1623356368" end:"1622832950" entry:"1622492368" modified:"1622832950" status:"completed" tags:"near" uuid:"0d2a06dd-b105-48ff-9232-18f81ac1115f"]
[description:"Pebble meditation" due:"1622754000" end:"1622832651" entry:"1622732838" imask:"5" modified:"1622832651" parent:"86dba061-379f-4611-b23b-7b5108dc04ac" project:"daily" recur:"daily" status:"completed" uuid:"90c0b2af-1d32-4e15-aec5-5720d0633335"]
[description:"Write Denis" end:"1622801103" entry:"1622754357" modified:"1622801104" project:"mdinc" status:"deleted" uuid:"5a982100-f75a-4954-8270-5ed5aec12b34"]
[description:"Write Alisa" end:"1622801104" entry:"1622754361" modified:"1622801104" project:"mdinc" status:"deleted" uuid:"08f42d55-f752-4362-a76c-0d61e86e52ce"]
[description:"Pebble meditation" due:"1622840400" end:"1622800031" entry:"1622754348" imask:"6" modified:"1622800031" parent:"86dba061-379f-4611-b23b-7b5108dc04ac" project:"daily" recur:"daily" status:"completed" uuid:"74c9cedb-5648-46a8-83bb-f07d83020649"]
[description:"Finish implementing simplex method" due:"1622667600" end:"1622748668" entry:"1622567172" modified:"1622748668" status:"completed" uuid:"7798b630-9808-4602-acff-bd42f834ba27"]
[description:"Train typing" due:"1622754000" end:"1622748668" entry:"1622732838" imask:"5" modified:"1622748668" parent:"e97897d4-c09b-42be-9f18-bc775bcfb0e8" project:"daily" recur:"daily" status:"completed" uuid:"4a6f1959-3912-4ab8-9bc3-90252406a67d"]
[description:"Train typing" due:"1622667600" end:"1622733540" entry:"1622581652" imask:"4" modified:"1622733540" parent:"e97897d4-c09b-42be-9f18-bc775bcfb0e8" project:"daily" recur:"daily" status:"completed" uuid:"4d4d8d1c-cda2-4093-ac2e-1d7fa07ba7d0"]
[description:"Pebble meditation" due:"1622667600" end:"1622733543" entry:"1622581652" imask:"4" modified:"1622733543" parent:"86dba061-379f-4611-b23b-7b5108dc04ac" project:"daily" recur:"daily" status:"completed" uuid:"e70660f2-ed5c-401c-b9d2-2a4753eadfc5"]
[description:"Write Yuri" end:"1622628474" entry:"1622581651" modified:"1622628474" status:"completed" uuid:"2719d003-7614-407c-b3de-5059a5065ed2"]
[description:"Pebble meditation" due:"1622581200" end:"1622581804" entry:"1622538312" imask:"3" modified:"1622581804" parent:"86dba061-379f-4611-b23b-7b5108dc04ac" project:"daily" recur:"daily" status:"completed" uuid:"0fea96db-e551-4193-8147-888430444d22"]
[description:"Spend 1-2 hours doing simplex method" end:"1622577150" entry:"1622478838" modified:"1622577150" status:"completed" uuid:"fa8d74cb-7dde-4eb9-a606-ed1aa47aebeb"]
[description:"Proceed with tmux book" end:"1622577135" entry:"1622478976" modified:"1622577135" status:"completed" tags:"next" uuid:"e2558ad9-e258-4640-8bb0-a3f4aa2fcf82"]
[description:"Have a run" end:"1622571998" entry:"1622567183" modified:"1622571998" status:"completed" tags:"next" uuid:"f9f15a75-6fa5-4f87-8b5b-52e830f47e8a"]
[description:"Do 4rth evolut task" due:"1623356400" end:"1622567186" entry:"1622492400" modified:"1622567188" status:"deleted" uuid:"260b6e20-c678-4f48-810e-3b99cdd049cc"]
[description:"Train typing" due:"1622581200" end:"1622567176" entry:"1622538312" imask:"3" modified:"1622567176" parent:"e97897d4-c09b-42be-9f18-bc775bcfb0e8" project:"daily" recur:"daily" status:"completed" uuid:"68f6348c-d4c1-4b60-8c10-06255ef06cba"]
[description:"Implement simplex method" due:"1622581200" end:"1622567159" entry:"1622538334" modified:"1622567159" status:"completed" tags:"next" uuid:"187190c6-5008-4de4-83d0-ba0db749a9b9"]
[description:"Headspace meditation" end:"1622494490" entry:"1622483783" modified:"1622494490" status:"completed" tags:"next" uuid:"1e8eafae-93ae-4364-8a8b-da17c8e5c05b"]
[description:"Train typing" due:"1622494800" end:"1622491805" entry:"1622478586" imask:"2" modified:"1622491805" parent:"e97897d4-c09b-42be-9f18-bc775bcfb0e8" project:"daily" recur:"daily" status:"completed" uuid:"df0258e7-e595-4877-b835-fd10a9082785"]
[description:"Pebble meditation" due:"1622494800" end:"1622491805" entry:"1622478586" imask:"2" modified:"1622491805" parent:"86dba061-379f-4611-b23b-7b5108dc04ac" project:"daily" recur:"daily" status:"completed" uuid:"47e614a5-36f9-4d78-bf5c-be87e73ac88e"]
[description:"Family tea" end:"1622488022" entry:"1622487053" modified:"1622488022" status:"completed" uuid:"abbf41c1-8632-4c9f-9500-9adcf14a79fb"]
[description:"Go food shopping" end:"1622487058" entry:"1622483758" modified:"1622487058" status:"completed" tags:"next" uuid:"3bc96401-ddb9-4892-92e6-fcf6d66fbfe7"]
[description:"13" end:"1622483814" entry:"1622483793" modified:"1622483816" status:"deleted" tags:"next" uuid:"ad0bba20-c3de-42c8-9882-bf5d7bdad1be"]
[description:"Ask Andrew about code review" end:"1622483748" entry:"1622479175" modified:"1622483748" status:"completed" tags:"next" uuid:"bc96561e-4fa7-4ba7-ae53-029d1efefbd2"]
[description:"Prepare for a meeting" due:"1622480054" end:"1622479615" entry:"1622478854" modified:"1622479615" status:"completed" tags:"next" uuid:"3eb3e02d-7d86-4db0-a4b5-281718a4a1c3"]
[description:"Pebble meditation" due:"1622408400" end:"1622408082" entry:"1622360517" imask:"1" modified:"1622408082" parent:"86dba061-379f-4611-b23b-7b5108dc04ac" project:"daily" recur:"daily" status:"completed" uuid:"0c38fa32-656a-4351-873a-5fc21b3577a4"]
[description:"Have a run" end:"1622402323" entry:"1622282728" modified:"1622402323" status:"completed" uuid:"7bb375a8-986e-4acb-b0c6-25e0e08f69b4"]
[description:"Train typing" due:"1622408400" end:"1622402319" entry:"1622360517" imask:"1" modified:"1622402319" parent:"e97897d4-c09b-42be-9f18-bc775bcfb0e8" project:"daily" recur:"daily" status:"completed" uuid:"da13cc3b-10dd-457a-bad3-95ae1c44df7a"]
[description:"Prepare input for Ania's lab" due:"1622401872" end:"1622388874" entry:"1622207346" modified:"1622388874" project:"work" status:"completed" uuid:"615bd030-0578-4a5f-adb5-c7e9f5d2affc"]
[description:"Perform all daily rutines" end:"1622321023" entry:"1622282893" modified:"1622321023" status:"completed" uuid:"9e8f8282-d20d-4ee5-8a80-bed49e476788"]
[description:"Pebble meditation" due:"1622322000" end:"1622321017" entry:"1622301404" imask:"0" modified:"1622321017" parent:"86dba061-379f-4611-b23b-7b5108dc04ac" project:"daily" recur:"daily" status:"completed" uuid:"e28720a2-eccc-4ff1-a770-660d3fbeda3e"]
[description:"Train typing" due:"1622322000" end:"1622300982" entry:"1622300967" imask:"0" modified:"1622300982" parent:"e97897d4-c09b-42be-9f18-bc775bcfb0e8" project:"daily" recur:"daily" status:"completed" uuid:"c01aac31-28f7-4dbe-ae6f-cfe90f646151"]
[description:"Watch one lecture on Parprog" due:"1622322000" end:"1622298748" entry:"1622207378" modified:"1622298748" project:"uni" status:"completed" uuid:"4e0958b5-a907-44d5-a2fd-2804dc50c758"]
[description:"Clean rocketbook" end:"1622296236" entry:"1622207368" modified:"1622296240" project:"uni" status:"completed" uuid:"6728a689-939a-4ee2-bb94-1e053a01117a"]
[description:"One Piece episode" end:"1622296240" entry:"1622282661" modified:"1622296240" status:"completed" uuid:"faf885b3-3ade-4c29-a53a-375048905d36"]
[description:"Watch two Legkov lectures" due:"1622322000" end:"1622296240" entry:"1622282682" modified:"1622296241" status:"completed" uuid:"58a59989-0bc8-40f3-a8f7-ca92bea1463c"]
[description:"Read tmux book" end:"1622282649" entry:"1622188888" modified:"1622282649" project:"books" status:"completed" uuid:"e0c6ea89-5191-4889-87a7-7e239ad5a3be"]
[description:"Practice driving tickets" due:"1622235600" end:"1622229051" entry:"1622190196" modified:"1622229051" status:"completed" uuid:"eee3fcad-5b3a-4cd6-b10f-5130d4d1c236"]
[description:"Submit one more English task" due:"1622235600" end:"1622226335" entry:"1622188996" modified:"1622226335" project:"work" status:"completed" uuid:"15693c6a-a3d1-4888-bf33-4f0b83960175"]
[description:"Have 7 min workout" due:"1622235600" end:"1622224808" entry:"1622188902" modified:"1622224808" status:"completed" uuid:"75d76232-dbce-42d4-8b20-8e35276bbf9e"]
[description:"Write Dima and talk running" end:"1622224777" entry:"1622211598" modified:"1622224777" status:"completed" uuid:"9744bac1-5cd4-479f-a0ce-0898fcaac1b4"]
[description:"Have FAR session" due:"1622235600" end:"1622222936" entry:"1622188930" modified:"1622222936" status:"completed" uuid:"2a0e6fc0-815a-4a7f-b11a-0aa30ce46971"]
[description:"Reread abridgement" end:"1622222792" entry:"1622188943" modified:"1622222792" project:"books" status:"completed" uuid:"89caa604-a712-4e39-afe6-bacdb0cc8e13"]
[description:"Call dad and cancel" end:"1622217571" entry:"1622210760" modified:"1622217571" status:"completed" uuid:"14a89e88-171d-48d9-b8e1-d3f559ffb976"]
[description:"Have a meeting with the team" due:"1622224993" end:"1622216243" entry:"1622206993" modified:"1622216243" project:"work" status:"completed" uuid:"b068330e-d5f4-4db7-9d87-1ecd9e4bac2e"]
[description:"Work on Ania's lab" due:"1622235600" end:"1622207322" entry:"1622189023" modified:"1622207323" project:"work" status:"deleted" uuid:"a2b8c1e6-4065-43b4-ac0d-f600219e577c"]
[description:"Meet with Amin 2pm Good Karma Freedom st." due:"1622235600" end:"1622206965" entry:"1622188919" modified:"1622206965" project:"work" status:"completed" uuid:"e66bbf5c-0acb-4d43-95e1-c8f70b3c8544"]
[description:"write Vasya" end:"1622206958" entry:"1622205495" modified:"1622206958" status:"completed" uuid:"e69615da-34b2-42a1-afee-c3b7adba3718"]
[description:"Headspace meditation" end:"1622193595" entry:"1622188897" modified:"1622193595" status:"completed" uuid:"7df595ae-cd4e-4f36-93b9-c3d10903fb94"]
[description:"Finalize progit description" end:"1622189981" entry:"1622188969" modified:"1622189981" project:"books" status:"completed" uuid:"13215fd8-b8ef-460a-85ee-527d39b404f7"]
[annotation_1622188865:"all" description:"Read Taskwarrior documentation later" end:"1622188865" entry:"1622119951" modified:"1622188871" status:"deleted" uuid:"301c5683-d2e1-4c7e-a125-65ebab650ede"]
[annotation_1622188871:"all" description:"Headspace meditation" end:"1622188871" entry:"1622120161" modified:"1622188871" status:"deleted" uuid:"7a164477-1182-40f3-a024-53e54007f609"]
[annotation_1622188871:"all" description:"Reread thinking in bets abridgement" end:"1622188871" entry:"1622120209" modified:"1622188871" status:"deleted" uuid:"8f6fec3d-66a4-4338-84f7-2370e3bdd74f"]
[annotation_1622188871:"all" description:"Be mindful of the day" end:"1622188871" entry:"1622120247" modified:"1622188871" priority:"H" status:"deleted" uuid:"9265daa4-a57a-4861-b73a-bf30dfafd6f7"]
[annotation_1622188871:"all" description:"Have a FAR session in the evening with the lights off" end:"1622188871" entry:"1622123698" modified:"1622188871" status:"deleted" uuid:"08be110b-3b12-4178-991d-492e5dcd4296"]
[annotation_1622188871:"all" description:"Meet Amin tmrw at 2pm at Good Karma, Freedom st" end:"1622188871" entry:"1622141344" modified:"1622188871" status:"deleted" uuid:"e80217ca-0b05-4d6d-bc6b-f80793f7da97"]
[annotation_1622188871:"all" description:"Start reading tmux-book" end:"1622188871" entry:"1622144231" modified:"1622188871" status:"deleted" uuid:"94dd1cc4-ae14-4e28-a7af-606bed2233aa"]
[description:"Do several vocab rounds" end:"1622143947" entry:"1622120119" modified:"1622143948" status:"deleted" uuid:"31581855-8f32-4ff9-b375-72bd70b2dd1d"]
[annotation_1622188871:"all" description:"Read SE at Google book, a chapter" end:"1622143880" entry:"1622120190" modified:"1622188871" status:"deleted" uuid:"102210fd-02e9-455e-a224-0f69ab1b498f"]
[annotation_1622188871:"all" description:"Upload what I missed on English" end:"1622134779" entry:"1622123333" modified:"1622188871" priority:"H" status:"deleted" uuid:"2d13a009-2e23-46aa-a446-382aa09a0452"]
[annotation_1622188871:"all" description:"Try vim distractionless typing" end:"1622132448" entry:"1622120090" modified:"1622188871" status:"deleted" uuid:"a46a0a15-8ae4-437d-b076-18556f1d7f4a"]
[description:"Make a fancy powerline" end:"1622131968" entry:"1622121696" modified:"1622131970" status:"deleted" uuid:"79c642ab-823e-423f-86fe-c8f4adcd28da"]
[annotation_1622188871:"all" description:"Have a run in the park" end:"1622127855" entry:"1622120141" modified:"1622188871" priority:"H" status:"deleted" uuid:"f66858f0-a1c6-4fb9-81da-fc4f77708b21"]
[description:"Upload what I messied on English priority" end:"1622123319" entry:"1622123311" modified:"1622123320" status:"deleted" uuid:"e05f1f42-373b-4e35-bcca-a7a7e3d1cdab"]
[annotation_1622188871:"all" description:"Have typing practice" end:"1622123260" entry:"1622120130" modified:"1622188871" status:"deleted" uuid:"9b27a728-15ff-4c74-95ca-9ef86caeb1ec"]
[annotation_1622188871:"all" description:"Meditate with a stone" end:"1622121713" entry:"1622120102" modified:"1622188871" priority:"H" status:"deleted" uuid:"0b0417ac-8654-4293-9702-762fac5939fd"]
